Day,PP.mm
237.194972677196,42.9142205444805
237.194972677196,42.1945871787426
237.194972677196,41.4749538130047
237.194972677196,40.7553204472668
237.194972677196,39.3160537157911
237.194972677196,38.5964203500532
237.194972677196,37.8767869843153
237.194972677196,37.1571536185775
237.194972677196,36.4375202528396
237.194972677196,35.7178868871017
237.194972677196,34.9982535213638
237.194972677196,34.278620155626
237.194972677196,33.5589867898881
237.194972677196,32.8393534241502
237.194972677196,32.1197200584123
237.194972677196,31.4000866926744
237.194972677196,30.6804533269366
237.194972677196,29.9608199611987
237.194972677196,29.2411865954608
237.194972677196,28.5215532297229
237.194972677196,27.8019198639851
237.194972677196,27.0822864982472
237.194972677196,26.3626531325093
237.194972677196,25.6430197667714
237.194972677196,24.9233864010336
237.194972677196,24.2037530352957
237.194972677196,23.4841196695578
237.194972677196,22.7644863038199
237.194972677196,22.044852938082
237.194972677196,21.3252195723442
237.194972677196,20.6055862066063
237.194972677196,19.1663194751305
237.194972677196,18.4466861093927
237.194972677196,17.7270527436548
237.194972677196,17.0074193779169
237.194972677196,16.287786012179
237.194972677196,15.5681526464412
237.194972677196,14.8485192807033
237.194972677196,14.1288859149654
237.194972677196,13.4092525492275
237.194972677196,12.6896191834897
237.194972677196,11.9699858177518
237.194972677196,11.2503524520139
237.194972677196,10.530719086276
237.194972677196,9.81108572053816
237.194972677196,9.09145235480028
237.194972677196,8.3718189890624
237.194972677196,7.65218562332453
237.194972677196,6.93255225758665
237.194972677196,6.21291889184877
237.194972677196,5.4932855261109
237.194972677196,4.77365216037302
237.194972677196,4.05401879463514
237.194972677196,3.33438542889726
237.194972677196,2.61475206315939
237.194972677196,1.89511869742151
237.194972677196,1.17548533168363
237.194972677196,0.635760307380224
238.600380254526,8.01200230619347
238.600380254526,7.29236894045559
238.600380254526,6.57273557471771
238.600380254526,5.85310220897983
238.600380254526,5.13346884324196
238.600380254526,4.41383547750408
238.600380254526,3.6942021117662
238.600380254526,2.97456874602832
238.600380254526,2.25493538029045
238.600380254526,1.53530201455257
238.600380254526,0.815668648814693
243.285072178957,17.3672360607859
243.167954880846,16.4676943536135
243.167954880846,15.7480609878756
243.167954880846,15.0284276221378
243.167954880846,14.3087942563999
243.167954880846,13.589160890662
243.167954880846,12.8695275249241
243.167954880846,12.1498941591862
243.167954880846,11.4302607934484
243.167954880846,10.7106274277105
243.167954880846,9.99099406197263
243.167954880846,9.27136069623475
243.167954880846,8.55172733049687
243.167954880846,7.832093964759
243.167954880846,7.11246059902112
243.167954880846,6.39282723328324
243.167954880846,5.67319386754537
243.167954880846,4.95356050180749
243.167954880846,4.23392713606961
243.167954880846,3.51429377033173
243.167954880846,2.79466040459386
243.167954880846,2.07502703885598
243.167954880846,1.3553936731181
243.167954880846,0.725714478097444
243.519306775179,51.9096376162039
243.519306775179,51.1900042504661
243.519306775179,50.4703708847282
243.519306775179,49.7507375189903
243.519306775179,49.0311041532524
243.519306775179,48.3114707875146
243.519306775179,47.5918374217767
243.519306775179,46.8722040560388
243.519306775179,46.1525706903009
243.519306775179,45.432937324563
243.519306775179,44.7133039588252
243.519306775179,43.9936705930873
243.519306775179,43.2740372273494
243.519306775179,42.5544038616115
243.519306775179,41.8347704958737
243.519306775179,41.1151371301358
243.519306775179,40.5754121058324
243.519306775179,39.3160537157911
243.519306775179,38.5964203500532
243.519306775179,37.8767869843153
243.519306775179,37.1571536185775
243.519306775179,36.4375202528396
243.519306775179,35.7178868871017
243.519306775179,34.9982535213638
243.519306775179,34.278620155626
243.519306775179,33.5589867898881
243.519306775179,32.8393534241502
243.519306775179,32.1197200584123
243.519306775179,31.4000866926744
243.519306775179,30.6804533269366
243.519306775179,29.9608199611987
243.519306775179,29.2411865954608
243.519306775179,28.5215532297229
243.519306775179,27.8019198639851
243.519306775179,27.0822864982472
243.519306775179,26.3626531325093
243.519306775179,25.6430197667714
243.519306775179,24.9233864010336
243.519306775179,24.2037530352957
243.519306775179,23.4841196695578
243.519306775179,22.7644863038199
243.519306775179,22.044852938082
243.519306775179,21.3252195723442
243.519306775179,20.6055862066063
243.519306775179,19.1663194751305
243.519306775179,18.4466861093927
244.573362458176,8.19191064762794
244.573362458176,7.47227728189006
244.573362458176,6.75264391615218
244.573362458176,6.0330105504143
244.573362458176,5.31337718467643
244.573362458176,4.59374381893855
244.573362458176,3.87411045320067
244.573362458176,3.15447708746279
244.573362458176,2.43484372172492
244.573362458176,1.71521035598704
244.573362458176,0.995576990249162
244.222010563843,0.635760307380224
247.032825718502,0.635760307380224
248.789585190164,1.17548533168363
248.789585190164,0.635760307380224
250.897696556158,1.89511869742151
250.897696556158,1.17548533168363
250.897696556158,0.635760307380224
251.717517642933,14.1288859149654
251.600400344823,13.2293442077931
251.600400344823,12.5097108420552
251.600400344823,11.7900774763173
251.600400344823,11.0704441105794
251.600400344823,10.3508107448416
251.600400344823,9.63117737910369
251.600400344823,8.91154401336581
251.600400344823,8.19191064762794
251.600400344823,7.47227728189006
251.600400344823,6.75264391615218
251.600400344823,6.0330105504143
251.600400344823,5.31337718467643
251.600400344823,4.59374381893855
251.600400344823,3.87411045320067
251.600400344823,3.15447708746279
251.600400344823,2.43484372172492
251.951752239155,1.53530201455257
251.951752239155,0.815668648814693
253.708511710817,22.7644863038199
253.708511710817,22.044852938082
253.708511710817,21.3252195723442
253.708511710817,20.6055862066063
253.708511710817,19.1663194751305
253.708511710817,18.4466861093927
253.708511710817,17.7270527436548
253.708511710817,17.0074193779169
253.708511710817,16.287786012179
253.708511710817,15.5681526464412
253.708511710817,14.8485192807033
253.708511710817,14.1288859149654
253.708511710817,13.4092525492275
253.708511710817,12.6896191834897
253.708511710817,11.9699858177518
253.708511710817,11.2503524520139
253.708511710817,10.530719086276
253.708511710817,9.81108572053816
253.708511710817,9.09145235480028
253.708511710817,8.3718189890624
253.708511710817,7.65218562332453
253.708511710817,6.93255225758665
253.708511710817,6.21291889184877
253.708511710817,5.4932855261109
253.708511710817,4.77365216037302
253.708511710817,4.05401879463514
253.708511710817,3.33438542889726
253.708511710817,2.61475206315939
253.708511710817,1.89511869742151
253.708511710817,1.17548533168363
253.708511710817,0.635760307380224
254.762567393814,9.09145235480028
254.762567393814,8.3718189890624
254.762567393814,7.65218562332453
254.762567393814,6.93255225758665
254.762567393814,6.21291889184877
255.113919288146,5.4932855261109
255.113919288146,4.77365216037302
255.113919288146,4.05401879463514
255.113919288146,3.33438542889726
255.113919288146,2.61475206315939
255.113919288146,1.89511869742151
255.113919288146,1.17548533168363
255.113919288146,0.635760307380224
258.74455552958,25.2832030839025
258.627438231469,24.3836613767301
258.627438231469,23.6640280109923
258.627438231469,22.9443946452544
258.627438231469,22.2247612795165
258.627438231469,21.5051279137786
258.627438231469,20.7854945480408
258.276086337137,20.4256778651718
258.627438231469,19.1663194751305
258.627438231469,18.4466861093927
258.627438231469,17.7270527436548
258.627438231469,17.0074193779169
258.627438231469,16.287786012179
258.627438231469,15.5681526464412
258.627438231469,14.8485192807033
258.627438231469,14.1288859149654
258.627438231469,13.4092525492275
258.627438231469,12.6896191834897
258.627438231469,11.9699858177518
258.627438231469,11.2503524520139
258.627438231469,10.530719086276
258.627438231469,9.81108572053816
258.627438231469,9.09145235480028
258.627438231469,8.3718189890624
258.627438231469,7.65218562332453
258.627438231469,6.93255225758665
258.627438231469,6.21291889184877
258.627438231469,5.4932855261109
258.627438231469,4.77365216037302
258.627438231469,4.05401879463514
258.627438231469,3.33438542889726
258.627438231469,2.61475206315939
258.627438231469,1.89511869742151
258.627438231469,1.17548533168363
258.627438231469,0.635760307380224
262.843660963458,0.725714478097444
264.249068540787,2.25493538029045
264.249068540787,1.53530201455257
264.249068540787,0.815668648814693
264.600420435119,3.6942021117662
264.600420435119,2.97456874602832
267.879704782221,4.77365216037302
267.76258748411,3.87411045320067
267.76258748411,3.15447708746279
267.76258748411,2.43484372172492
267.76258748411,1.71521035598704
267.76258748411,0.995576990249162
267.411235589778,0.635760307380224
268.465291272775,35.9877493992534
268.465291272775,11.1603982812967
268.582408570886,10.1709024034071
268.465291272775,6.12296472113152
268.816643167107,35.3580702042328
268.816643167107,34.6384368384949
268.816643167107,33.918803472757
268.816643167107,33.1991701070191
268.816643167107,32.4795367412813
268.816643167107,31.7599033755434
268.816643167107,31.0402700098055
268.816643167107,30.3206366440676
268.816643167107,29.6010032783298
268.816643167107,28.8813699125919
268.816643167107,28.161736546854
268.816643167107,27.4421031811161
268.816643167107,26.7224698153782
268.816643167107,26.0028364496404
268.816643167107,25.2832030839025
268.816643167107,24.5635697181646
268.816643167107,23.8439363524267
268.816643167107,23.1243029866889
268.816643167107,22.404669620951
268.816643167107,21.6850362552131
268.816643167107,20.9654028894752
268.816643167107,20.4256778651718
268.816643167107,19.1663194751305
268.816643167107,18.4466861093927
268.816643167107,17.7270527436548
268.816643167107,17.0074193779169
268.816643167107,16.287786012179
268.816643167107,15.5681526464412
268.816643167107,14.8485192807033
268.816643167107,14.1288859149654
268.816643167107,13.4092525492275
268.816643167107,12.6896191834897
268.816643167107,11.9699858177518
268.816643167107,9.09145235480028
268.816643167107,8.3718189890624
268.816643167107,7.65218562332453
268.816643167107,6.93255225758665
268.816643167107,5.4932855261109
268.816643167107,4.77365216037302
268.816643167107,4.05401879463514
268.816643167107,3.33438542889726
268.816643167107,2.61475206315939
268.816643167107,1.89511869742151
268.816643167107,1.17548533168363
269.16799506144,0.635760307380224
270.573402638769,9.54122320838644
270.573402638769,5.94305637969705
270.573402638769,2.34488955100767
270.69051993688,1.17548533168363
270.222050744437,0.635760307380224
271.393223725545,8.73163567193134
271.276106427434,7.832093964759
271.276106427434,7.11246059902112
271.276106427434,6.39282723328324
271.393223725545,5.13346884324196
271.276106427434,4.23392713606961
271.276106427434,3.51429377033173
271.276106427434,2.79466040459386
271.627458321766,38.2366036671843
271.627458321766,37.5169703014464
271.627458321766,36.7973369357085
271.627458321766,36.0777035699707
271.627458321766,35.3580702042328
271.627458321766,34.6384368384949
271.627458321766,33.918803472757
271.627458321766,33.1991701070191
271.627458321766,32.4795367412813
271.627458321766,31.7599033755434
271.627458321766,31.0402700098055
271.627458321766,30.3206366440676
271.627458321766,29.6010032783298
271.627458321766,28.8813699125919
271.627458321766,28.161736546854
271.627458321766,27.4421031811161
271.627458321766,26.7224698153782
271.627458321766,26.0028364496404
271.627458321766,25.2832030839025
271.627458321766,24.5635697181646
271.627458321766,23.8439363524267
271.627458321766,23.1243029866889
271.627458321766,22.404669620951
271.627458321766,21.6850362552131
271.627458321766,20.9654028894752
271.627458321766,20.4256778651718
271.627458321766,19.1663194751305
271.627458321766,18.4466861093927
271.627458321766,17.7270527436548
271.627458321766,17.0074193779169
271.627458321766,16.287786012179
271.627458321766,15.5681526464412
271.627458321766,14.8485192807033
271.627458321766,14.1288859149654
271.978810216099,13.2293442077931
271.978810216099,12.5097108420552
271.978810216099,11.7900774763173
271.978810216099,11.0704441105794
271.978810216099,10.3508107448416
271.978810216099,9.63117737910369
272.095927514209,1.89511869742151
271.978810216099,0.995576990249162
271.627458321766,0.635760307380224
272.798631302874,8.73163567193134
272.681514004763,7.832093964759
272.681514004763,7.11246059902112
272.681514004763,6.39282723328324
272.681514004763,5.67319386754537
272.681514004763,4.95356050180749
272.681514004763,4.23392713606961
272.681514004763,3.51429377033173
272.681514004763,2.79466040459386
273.032865899096,12.6896191834897
273.032865899096,11.9699858177518
273.032865899096,11.2503524520139
273.032865899096,10.530719086276
273.032865899096,9.81108572053816
273.384217793428,1.89511869742151
273.384217793428,1.17548533168363
273.384217793428,0.635760307380224
274.086921582093,5.4932855261109
274.086921582093,4.77365216037302
274.086921582093,4.05401879463514
274.086921582093,3.33438542889726
274.086921582093,2.61475206315939
274.789625370757,43.9936705930873
274.789625370757,43.2740372273494
274.789625370757,42.5544038616115
274.789625370757,41.8347704958737
274.789625370757,41.1151371301358
274.789625370757,40.5754121058324
274.789625370757,39.3160537157911
274.789625370757,38.5964203500532
274.789625370757,37.8767869843153
274.789625370757,37.1571536185775
274.789625370757,36.4375202528396
274.789625370757,35.7178868871017
274.789625370757,34.9982535213638
274.789625370757,34.278620155626
274.789625370757,33.5589867898881
274.789625370757,32.8393534241502
274.789625370757,32.1197200584123
274.789625370757,31.4000866926744
274.789625370757,30.6804533269366
274.789625370757,29.9608199611987
274.789625370757,29.2411865954608
274.789625370757,28.5215532297229
274.789625370757,27.8019198639851
274.789625370757,27.0822864982472
274.789625370757,26.3626531325093
274.789625370757,25.6430197667714
274.789625370757,24.9233864010336
274.789625370757,24.2037530352957
274.789625370757,23.4841196695578
274.789625370757,22.7644863038199
274.789625370757,22.044852938082
274.789625370757,21.3252195723442
274.789625370757,20.6055862066063
274.789625370757,19.1663194751305
274.789625370757,18.4466861093927
274.789625370757,17.7270527436548
274.789625370757,17.0074193779169
274.789625370757,16.287786012179
274.789625370757,15.5681526464412
274.789625370757,14.8485192807033
274.789625370757,14.1288859149654
274.789625370757,13.4092525492275
274.789625370757,12.6896191834897
274.789625370757,11.9699858177518
274.789625370757,11.2503524520139
274.789625370757,10.530719086276
274.789625370757,9.81108572053816
274.789625370757,9.09145235480028
274.789625370757,8.3718189890624
274.789625370757,7.65218562332453
274.789625370757,6.93255225758665
274.789625370757,6.21291889184877
274.789625370757,1.89511869742151
274.789625370757,1.17548533168363
274.789625370757,0.635760307380224
275.14097726509,5.4932855261109
275.14097726509,4.77365216037302
275.14097726509,4.05401879463514
275.14097726509,3.33438542889726
275.14097726509,2.61475206315939
276.546384842419,2.61475206315939
276.546384842419,1.89511869742151
276.546384842419,1.17548533168363
276.546384842419,0.635760307380224
279.122965400856,4.05401879463514
279.005848102745,3.15447708746279
279.005848102745,2.43484372172492
279.005848102745,1.71521035598704
279.005848102745,0.995576990249162
278.654496208413,0.635760307380224
279.70855189141,10.9804899398622
280.059903785742,10.1709024034071
280.059903785742,9.45126903766922
280.059903785742,8.73163567193134
280.059903785742,8.01200230619347
280.059903785742,7.29236894045559
280.059903785742,6.57273557471771
280.059903785742,5.85310220897983
280.059903785742,5.13346884324196
280.059903785742,4.41383547750408
280.059903785742,3.6942021117662
280.059903785742,2.97456874602832
280.059903785742,2.25493538029045
280.059903785742,1.53530201455257
280.059903785742,0.815668648814693
283.573422729066,7.29236894045559
283.573422729066,6.57273557471771
283.573422729066,5.85310220897983
283.573422729066,5.13346884324196
283.573422729066,4.41383547750408
283.573422729066,3.6942021117662
283.573422729066,2.97456874602832
283.573422729066,2.25493538029045
283.573422729066,1.53530201455257
283.573422729066,0.815668648814693
286.032885989392,1.71521035598704
286.032885989392,0.995576990249162
285.68153409506,0.635760307380224
287.555410864832,1.53530201455257
287.438293566722,0.725714478097444
287.789645461054,2.61475206315939
290.366226019491,2.25493538029045
290.24910872138,1.3553936731181
290.24910872138,0.725714478097444
290.951812510045,44.7133039588252
290.951812510045,43.9936705930873
290.951812510045,43.2740372273494
290.951812510045,42.5544038616115
290.951812510045,41.8347704958737
290.951812510045,41.1151371301358
290.951812510045,40.5754121058324
290.951812510045,39.3160537157911
290.951812510045,38.5964203500532
290.951812510045,37.8767869843153
290.951812510045,37.1571536185775
290.951812510045,36.4375202528396
290.951812510045,35.7178868871017
290.951812510045,34.9982535213638
290.951812510045,34.278620155626
290.951812510045,33.5589867898881
290.951812510045,32.8393534241502
290.951812510045,32.1197200584123
290.951812510045,31.4000866926744
290.951812510045,30.6804533269366
290.951812510045,29.9608199611987
290.951812510045,29.2411865954608
290.951812510045,28.5215532297229
290.951812510045,27.8019198639851
290.951812510045,27.0822864982472
290.951812510045,26.3626531325093
290.951812510045,25.6430197667714
290.951812510045,24.9233864010336
290.951812510045,24.2037530352957
290.951812510045,23.4841196695578
290.951812510045,22.7644863038199
290.951812510045,22.044852938082
290.951812510045,21.3252195723442
290.951812510045,20.6055862066063
290.951812510045,19.1663194751305
290.951812510045,18.4466861093927
290.951812510045,17.7270527436548
290.951812510045,17.0074193779169
290.951812510045,16.287786012179
290.951812510045,15.5681526464412
290.951812510045,14.8485192807033
290.951812510045,14.1288859149654
290.951812510045,13.4092525492275
290.951812510045,12.6896191834897
290.951812510045,11.9699858177518
290.951812510045,11.2503524520139
290.951812510045,10.530719086276
290.951812510045,9.81108572053816
290.951812510045,9.09145235480028
290.951812510045,8.3718189890624
290.951812510045,7.65218562332453
290.951812510045,6.93255225758665
290.951812510045,6.21291889184877
290.951812510045,5.4932855261109
290.951812510045,4.77365216037302
290.951812510045,4.05401879463514
290.951812510045,3.33438542889726
291.771633596821,2.61475206315939
291.65451629871,1.71521035598704
291.65451629871,0.995576990249162
291.303164404378,0.635760307380224
292.005868193042,13.7690692320965
292.005868193042,13.0494358663586
292.005868193042,12.3298025006207
292.005868193042,11.6101691348828
292.005868193042,10.890535769145
292.005868193042,10.1709024034071
292.005868193042,9.45126903766922
292.005868193042,8.73163567193134
292.005868193042,8.01200230619347
292.005868193042,7.29236894045559
292.005868193042,6.57273557471771
292.005868193042,5.85310220897983
292.005868193042,5.13346884324196
292.005868193042,4.41383547750408
292.005868193042,3.6942021117662
294.816683347701,15.5681526464412
294.816683347701,14.8485192807033
294.816683347701,14.1288859149654
294.816683347701,13.4092525492275
294.816683347701,12.6896191834897
294.816683347701,11.9699858177518
294.816683347701,11.2503524520139
294.816683347701,10.530719086276
294.816683347701,9.81108572053816
294.816683347701,9.09145235480028
294.816683347701,8.3718189890624
294.816683347701,7.65218562332453
294.816683347701,6.93255225758665
294.816683347701,6.21291889184877
294.816683347701,5.4932855261109
294.816683347701,4.77365216037302
294.816683347701,4.05401879463514
294.816683347701,3.33438542889726
294.816683347701,2.61475206315939
294.816683347701,1.89511869742151
294.816683347701,1.17548533168363
296.924794713695,43.9936705930873
296.924794713695,43.2740372273494
296.924794713695,42.5544038616115
296.924794713695,41.8347704958737
296.924794713695,41.1151371301358
296.924794713695,40.5754121058324
296.924794713695,39.3160537157911
296.924794713695,38.5964203500532
296.924794713695,37.8767869843153
296.924794713695,37.1571536185775
296.924794713695,36.4375202528396
296.924794713695,35.7178868871017
296.924794713695,34.9982535213638
296.924794713695,34.278620155626
296.924794713695,33.5589867898881
296.924794713695,32.8393534241502
296.924794713695,32.1197200584123
296.924794713695,31.4000866926744
296.924794713695,30.6804533269366
296.924794713695,29.9608199611987
296.924794713695,29.2411865954608
296.924794713695,28.5215532297229
296.924794713695,27.8019198639851
296.924794713695,27.0822864982472
296.924794713695,26.3626531325093
296.924794713695,25.6430197667714
296.924794713695,24.9233864010336
296.924794713695,24.2037530352957
296.924794713695,23.4841196695578
296.924794713695,22.7644863038199
296.924794713695,22.044852938082
296.924794713695,21.3252195723442
296.924794713695,20.6055862066063
296.924794713695,19.1663194751305
296.924794713695,18.4466861093927
296.924794713695,17.7270527436548
296.924794713695,17.0074193779169
296.924794713695,16.287786012179
296.924794713695,15.5681526464412
296.924794713695,14.8485192807033
296.924794713695,14.1288859149654
296.924794713695,13.4092525492275
296.924794713695,12.6896191834897
296.924794713695,11.9699858177518
296.924794713695,11.2503524520139
296.924794713695,10.530719086276
296.924794713695,9.81108572053816
296.924794713695,9.09145235480028
296.924794713695,8.3718189890624
296.924794713695,7.65218562332453
296.924794713695,6.93255225758665
296.924794713695,6.21291889184877
297.276146608027,5.4932855261109
297.276146608027,4.77365216037302
297.276146608027,4.05401879463514
297.276146608027,3.33438542889726
297.276146608027,2.61475206315939
297.276146608027,1.89511869742151
297.276146608027,1.17548533168363
297.276146608027,0.635760307380224
298.681554185357,5.85310220897983
298.681554185357,5.13346884324196
298.681554185357,4.41383547750408
298.681554185357,3.6942021117662
298.681554185357,2.97456874602832
298.681554185357,2.25493538029045
298.681554185357,1.53530201455257
298.681554185357,0.815668648814693
299.384257974021,7.29236894045559
299.384257974021,6.57273557471771
299.735609868354,8.01200230619347
299.735609868354,5.85310220897983
299.735609868354,5.13346884324196
299.735609868354,4.41383547750408
299.735609868354,3.6942021117662
299.735609868354,2.97456874602832
299.735609868354,2.25493538029045
300.086961762686,1.3553936731181
300.086961762686,0.725714478097444
301.609486638126,1.17548533168363
301.141017445683,0.635760307380224
301.843721234348,9.45126903766922
301.843721234348,8.73163567193134
301.843721234348,8.01200230619347
301.843721234348,7.29236894045559
301.843721234348,6.57273557471771
301.843721234348,5.85310220897983
301.843721234348,5.13346884324196
301.843721234348,4.41383547750408
301.843721234348,3.6942021117662
301.843721234348,2.97456874602832
301.843721234348,2.25493538029045
303.951832600342,0.635760307380224
310.627518592656,0.725714478097444
310.978870486989,10.890535769145
310.978870486989,10.1709024034071
310.978870486989,9.45126903766922
310.978870486989,8.73163567193134
310.978870486989,8.01200230619347
311.330222381321,7.29236894045559
311.330222381321,6.57273557471771
311.330222381321,5.85310220897983
311.330222381321,5.13346884324196
311.330222381321,4.41383547750408
311.330222381321,3.6942021117662
311.330222381321,2.97456874602832
311.330222381321,2.25493538029045
311.330222381321,1.53530201455257
312.032926169986,0.815668648814693
312.735629958651,11.6101691348828
312.735629958651,10.890535769145
312.735629958651,10.1709024034071
312.735629958651,9.45126903766922
312.735629958651,8.73163567193134
312.735629958651,8.01200230619347
312.735629958651,7.29236894045559
312.735629958651,6.57273557471771
312.735629958651,5.85310220897983
312.735629958651,5.13346884324196
312.735629958651,4.41383547750408
312.735629958651,3.6942021117662
312.735629958651,2.97456874602832
312.735629958651,2.25493538029045
312.735629958651,1.53530201455257
313.438333747315,0.815668648814693
313.789685641648,11.6101691348828
313.789685641648,10.890535769145
313.789685641648,10.1709024034071
313.789685641648,9.45126903766922
313.789685641648,8.73163567193134
313.789685641648,8.01200230619347
313.789685641648,7.29236894045559
313.789685641648,6.57273557471771
313.789685641648,5.85310220897983
313.789685641648,5.13346884324196
313.789685641648,4.41383547750408
313.789685641648,3.6942021117662
313.789685641648,2.97456874602832
314.14103753598,2.07502703885598
314.14103753598,1.3553936731181
314.843741324645,0.635760307380224
315.546445113309,1.89511869742151
315.546445113309,1.17548533168363
315.897797007642,6.93255225758665
315.897797007642,6.21291889184877
315.897797007642,5.4932855261109
315.897797007642,4.77365216037302
315.897797007642,4.05401879463514
315.897797007642,3.33438542889726
315.897797007642,2.61475206315939
315.897797007642,0.635760307380224
317.654556479303,17.7270527436548
317.654556479303,17.0074193779169
317.654556479303,16.287786012179
317.654556479303,15.5681526464412
317.654556479303,14.8485192807033
317.654556479303,14.1288859149654
317.654556479303,13.4092525492275
317.654556479303,12.6896191834897
317.654556479303,11.9699858177518
317.654556479303,11.2503524520139
317.654556479303,10.530719086276
317.654556479303,9.81108572053816
317.654556479303,9.09145235480028
317.654556479303,8.3718189890624
317.654556479303,7.65218562332453
317.654556479303,6.93255225758665
317.654556479303,6.21291889184877
317.654556479303,5.4932855261109
317.654556479303,4.77365216037302
317.654556479303,4.05401879463514
317.654556479303,3.33438542889726
317.654556479303,2.61475206315939
317.654556479303,1.89511869742151
317.654556479303,1.17548533168363
317.654556479303,0.635760307380224
321.168075422627,0.815668648814693
321.870779211291,2.25493538029045
321.870779211291,1.53530201455257
322.222131105624,0.815668648814693
328.195113309274,1.53530201455257
328.195113309274,0.815668648814693
331.123045762043,16.287786012179
331.005928463932,15.3882443050067
331.005928463932,14.6686109392688
331.005928463932,13.9489775735309
331.005928463932,13.2293442077931
331.005928463932,12.5097108420552
331.005928463932,11.7900774763173
331.005928463932,11.0704441105794
331.005928463932,10.3508107448416
331.005928463932,9.63117737910369
331.005928463932,8.91154401336581
331.005928463932,8.19191064762794
331.005928463932,7.47227728189006
331.005928463932,6.75264391615218
331.005928463932,6.0330105504143
331.005928463932,5.31337718467643
331.005928463932,4.59374381893855
331.005928463932,3.87411045320067
331.005928463932,3.15447708746279
331.005928463932,2.43484372172492
331.005928463932,1.71521035598704
331.005928463932,0.995576990249162
330.6545765696,0.635760307380224
332.05998414693,128.190774384419
332.05998414693,127.471141018681
332.05998414693,126.751507652943
332.05998414693,126.031874287205
332.05998414693,125.312240921467
332.05998414693,124.59260755573
332.05998414693,123.872974189992
332.05998414693,123.153340824254
332.05998414693,122.433707458516
332.05998414693,121.714074092778
332.05998414693,120.99444072704
332.05998414693,119.555173995564
332.05998414693,118.835540629826
332.05998414693,118.115907264089
332.05998414693,117.396273898351
332.05998414693,116.676640532613
332.05998414693,115.957007166875
332.05998414693,115.237373801137
332.05998414693,114.517740435399
332.05998414693,113.798107069661
332.05998414693,113.078473703923
